Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
31-01-2019,7700,Metabolic Medicine,Child,0-15, 0-3 Months,36
31-01-2019,7800,Urology,Child,0-15, 0-3 Months,245
31-01-2019,7800,Urology,Child,0-15, 9-12 Months,76
31-01-2019,7800,Urology,Child,16-64, 3-6 Months,1
31-01-2019,7800,Urology,Child,16-64, 9-12 Months,1
31-01-2019,7800,Urology,Child,16-64,12-15 Months,2
31-01-2019,7900,Clinical Immunology,Child,0-15, 0-3 Months,257
31-01-2019,7900,Clinical Immunology,Child,0-15, 3-6 Months,178
31-01-2019,7900,Clinical Immunology,Child,0-15,12-15 Months,100
31-01-2019,7900,Clinical Immunology,Child,16-64, 9-12 Months,1
31-01-2019,8000,Anaesthetics,Child,0-15, 3-6 Months,2
31-01-2019,8000,Anaesthetics,Child,0-15, 6-9 Months,1
31-01-2019,8800,Immunology,Child,16-64,15-18 Months,3
31-01-2019,9000,Other,Child,0-15, 0-3 Months,658
31-01-2019,9000,Other,Child,0-15, 6-9 Months,510
31-01-2019,9000,Other,Child,0-15, 9-12 Months,347
31-01-2019,9000,Other,Child,0-15,18 Months +,1001
31-01-2019,9000,Other,Child,16-64, 0-3 Months,17
31-01-2019,9000,Other,Child,16-64, 3-6 Months,13
31-01-2019,9000,Other,Child,16-64, 6-9 Months,5
31-01-2019,9000,Other,Child,16-64,12-15 Months,17
31-01-2019,100,Cardiology,Adult,65+,15-18 Months,42
31-01-2019,300,Dermatology,Adult,65+,15-18 Months,29
31-01-2019,300,Dermatology,Child,0-15, 0-3 Months,3
31-01-2019,1100,Haematology,Adult,16-64, 3-6 Months,29
31-01-2019,8800,Immunology,Child,16-64,12-15 Months,1
31-01-2019,9000,Other,Child,0-15, 3-6 Months,518
31-01-2019,9000,Other,Child,0-15,12-15 Months,325
31-01-2019,9000,Other,Child,0-15,15-18 Months,320
31-01-2019,9000,Other,Child,16-64, 9-12 Months,13
31-01-2019,9000,Other,Child,16-64,15-18 Months,17
31-01-2019,100,Cardiology,Adult,16-64, 0-3 Months,191
31-01-2019,100,Cardiology,Adult,16-64, 3-6 Months,118
31-01-2019,100,Cardiology,Adult,16-64, 6-9 Months,125
31-01-2019,100,Cardiology,Adult,16-64,12-15 Months,125
31-01-2019,300,Dermatology,Adult,16-64, 9-12 Months,103
31-01-2019,300,Dermatology,Adult,65+, 0-3 Months,98
31-01-2019,300,Dermatology,Adult,65+,18 Months +,54
31-01-2019,1100,Haematology,Adult,16-64, 0-3 Months,38
31-01-2019,1100,Haematology,Adult,16-64,18 Months +,1
31-01-2019,1100,Haematology,Adult,65+, 3-6 Months,13
31-01-2019,1100,Haematology,Adult,65+, 6-9 Months,1
31-01-2019,1300,Neurology,Adult,16-64, 0-3 Months,20
31-01-2019,1300,Neurology,Adult,16-64,18 Months +,60
31-01-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,387
31-01-2019,1800,Orthopaedics,Adult,16-64, 3-6 Months,212
31-01-2019,1800,Orthopaedics,Adult,16-64,12-15 Months,124
31-01-2019,1800,Orthopaedics,Adult,16-64,15-18 Months,108
31-01-2019,1800,Orthopaedics,Adult,65+, 9-12 Months,48
31-01-2019,2500,Rheumatology,Adult,16-64, 0-3 Months,48
31-01-2019,2500,Rheumatology,Adult,16-64, 6-9 Months,46
31-01-2019,2500,Rheumatology,Adult,16-64,15-18 Months,23
31-01-2019,2500,Rheumatology,Adult,16-64,18 Months +,87
31-01-2019,2500,Rheumatology,Adult,65+, 3-6 Months,15
31-01-2019,2500,Rheumatology,Adult,65+,12-15 Months,9
31-01-2019,2600,General Surgery,Adult,16-64, 3-6 Months,95
31-01-2019,2600,General Surgery,Adult,16-64,12-15 Months,2
31-01-2019,5000,General Medicine,Adult,16-64,18 Months +,193
31-01-2019,5000,General Medicine,Adult,65+, 0-3 Months,184
31-01-2019,5000,General Medicine,Adult,65+, 3-6 Months,114
31-01-2019,5000,General Medicine,Adult,65+,12-15 Months,44
31-01-2019,7800,Urology,Adult,16-64, 6-9 Months,1
31-01-2019,7800,Urology,Adult,65+, 3-6 Months,1
31-01-2019,8000,Anaesthetics,Adult,16-64, 9-12 Months,8
31-01-2019,8000,Anaesthetics,Adult,65+,18 Months +,20
31-01-2019,100,Cardiology,Adult,16-64, 9-12 Months,64
31-01-2019,100,Cardiology,Adult,65+, 0-3 Months,30
31-01-2019,400,Endocrinology,Adult,16-64, 0-3 Months,34
31-01-2019,400,Endocrinology,Adult,65+, 6-9 Months,9
31-01-2019,402,Diabetes Mellitus,Adult,65+, 0-3 Months,7
31-01-2019,402,Diabetes Mellitus,Adult,65+, 6-9 Months,7
31-01-2019,1100,Haematology,Adult,65+, 9-12 Months,10
31-01-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,288
31-01-2019,1503,Gynaecology,Adult,16-64,18 Months +,52
31-01-2019,1503,Gynaecology,Adult,65+, 3-6 Months,19
31-01-2019,1503,Gynaecology,Adult,65+, 6-9 Months,18
31-01-2019,1503,Gynaecology,Adult,65+,12-15 Months,10
31-01-2019,100,Cardiology,Adult,65+,12-15 Months,36
31-01-2019,300,Dermatology,Adult,16-64, 0-3 Months,287
31-01-2019,300,Dermatology,Adult,16-64,18 Months +,307
31-01-2019,300,Dermatology,Adult,65+, 3-6 Months,39
31-01-2019,300,Dermatology,Adult,65+, 6-9 Months,32
31-01-2019,300,Dermatology,Adult,65+, 9-12 Months,29
31-01-2019,300,Dermatology,Adult,65+,12-15 Months,24
31-01-2019,900,Geriatric Medicine,Adult,65+, 0-3 Months,7
31-01-2019,1100,Haematology,Adult,65+, 0-3 Months,21
31-01-2019,1300,Neurology,Adult,65+, 0-3 Months,7
31-01-2019,1300,Neurology,Adult,65+,18 Months +,8
31-01-2019,1800,Orthopaedics,Adult,16-64, 6-9 Months,173
31-01-2019,1800,Orthopaedics,Adult,65+,15-18 Months,35
31-01-2019,2500,Rheumatology,Adult,16-64, 3-6 Months,52
31-01-2019,2500,Rheumatology,Adult,16-64,12-15 Months,19
31-01-2019,2500,Rheumatology,Adult,65+,15-18 Months,10
31-01-2019,2600,General Surgery,Adult,16-64, 0-3 Months,480
31-01-2019,2600,General Surgery,Adult,16-64, 6-9 Months,21
31-01-2019,2600,General Surgery,Adult,16-64, 9-12 Months,4
31-01-2019,2600,General Surgery,Adult,65+, 3-6 Months,23
31-01-2019,5000,General Medicine,Adult,65+,15-18 Months,30
31-01-2019,5000,General Medicine,Adult,65+,18 Months +,41
31-01-2019,7800,Urology,Adult,16-64, 0-3 Months,31
31-01-2019,7800,Urology,Adult,16-64, 3-6 Months,1
31-01-2019,8000,Anaesthetics,Adult,16-64, 3-6 Months,12
31-01-2019,8000,Anaesthetics,Adult,16-64,12-15 Months,7
31-01-2019,8000,Anaesthetics,Adult,65+,15-18 Months,5
31-01-2019,100,Cardiology,Adult,16-64, 0-3 Months,66
31-01-2019,100,Cardiology,Adult,16-64,18 Months +,64
31-01-2019,100,Cardiology,Adult,65+, 3-6 Months,17
31-01-2019,100,Cardiology,Adult,65+, 6-9 Months,15
31-01-2019,100,Cardiology,Adult,65+, 9-12 Months,19
31-01-2019,100,Cardiology,Adult,65+,12-15 Months,14
31-01-2019,400,Endocrinology,Adult,16-64, 3-6 Months,34
31-01-2019,400,Endocrinology,Adult,16-64, 6-9 Months,38
31-01-2019,400,Endocrinology,Adult,16-64,12-15 Months,9
31-01-2019,400,Endocrinology,Child,0-15, 9-12 Months,1
31-01-2019,1100,Haematology,Adult,16-64,15-18 Months,6
31-01-2019,1100,Haematology,Adult,65+, 0-3 Months,15
31-01-2019,1100,Haematology,Adult,65+, 3-6 Months,6
31-01-2019,1100,Haematology,Adult,65+,12-15 Months,2
31-01-2019,1100,Haematology,Child,0-15, 6-9 Months,1
31-01-2019,1503,Gynaecology,Adult,65+, 0-3 Months,18
31-01-2019,1503,Gynaecology,Adult,65+,18 Months +,2
31-01-2019,1503,Gynaecology,Child,0-15, 3-6 Months,5
31-01-2019,1503,Gynaecology,Child,0-15, 6-9 Months,3
31-01-2019,1503,Gynaecology,Child,0-15,12-15 Months,1
31-01-2019,1700,Ophthalmology,Adult,16-64, 0-3 Months,44
31-01-2019,1700,Ophthalmology,Adult,16-64, 6-9 Months,27
31-01-2019,1700,Ophthalmology,Adult,16-64, 9-12 Months,25
31-01-2019,1700,Ophthalmology,Adult,16-64,12-15 Months,29
31-01-2019,300,Dermatology,Adult,16-64, 6-9 Months,134
31-01-2019,300,Dermatology,Adult,16-64,12-15 Months,98
31-01-2019,300,Dermatology,Adult,16-64,15-18 Months,101
31-01-2019,300,Dermatology,Child,0-15, 3-6 Months,2
31-01-2019,300,Dermatology,Child,0-15,12-15 Months,3
31-01-2019,1100,Haematology,Adult,65+,18 Months +,1
31-01-2019,1800,Orthopaedics,Adult,65+, 0-3 Months,111
31-01-2019,1800,Orthopaedics,Adult,65+,18 Months +,148
31-01-2019,2500,Rheumatology,Adult,16-64, 9-12 Months,42
31-01-2019,2600,General Surgery,Adult,16-64,18 Months +,1
31-01-2019,2600,General Surgery,Adult,65+, 0-3 Months,124
31-01-2019,2600,General Surgery,Adult,65+, 6-9 Months,3
31-01-2019,2600,General Surgery,Child,0-15, 0-3 Months,1
31-01-2019,5000,General Medicine,Adult,16-64, 3-6 Months,245
31-01-2019,5000,General Medicine,Adult,16-64, 6-9 Months,189
31-01-2019,5000,General Medicine,Adult,16-64,12-15 Months,101
31-01-2019,5000,General Medicine,Adult,16-64,15-18 Months,105
31-01-2019,5000,General Medicine,Adult,65+, 9-12 Months,42
31-01-2019,8000,Anaesthetics,Adult,16-64, 0-3 Months,18
31-01-2019,8000,Anaesthetics,Adult,16-64, 6-9 Months,6
31-01-2019,8000,Anaesthetics,Adult,16-64,15-18 Months,6
31-01-2019,100,Cardiology,Adult,16-64, 3-6 Months,51
31-01-2019,100,Cardiology,Adult,16-64, 6-9 Months,52
31-01-2019,100,Cardiology,Adult,16-64,12-15 Months,29
31-01-2019,100,Cardiology,Adult,16-64,15-18 Months,29
31-01-2019,100,Cardiology,Child,0-15,12-15 Months,2
31-01-2019,400,Endocrinology,Adult,16-64, 9-12 Months,20
31-01-2019,402,Diabetes Mellitus,Adult,16-64, 0-3 Months,47
31-01-2019,402,Diabetes Mellitus,Adult,16-64, 3-6 Months,20
31-01-2019,402,Diabetes Mellitus,Adult,16-64,12-15 Months,11
31-01-2019,402,Diabetes Mellitus,Adult,65+, 9-12 Months,5
31-01-2019,1100,Haematology,Adult,16-64, 0-3 Months,29
31-01-2019,1100,Haematology,Adult,65+, 6-9 Months,8
31-01-2019,1100,Haematology,Adult,65+,15-18 Months,4
31-01-2019,1503,Gynaecology,Adult,16-64,15-18 Months,91
31-01-2019,1503,Gynaecology,Adult,65+, 9-12 Months,8
31-01-2019,1503,Gynaecology,Child,0-15, 9-12 Months,4
31-01-2019,1700,Ophthalmology,Adult,16-64, 3-6 Months,34
31-01-2019,1700,Ophthalmology,Adult,16-64,15-18 Months,41
31-01-2019,1700,Ophthalmology,Adult,65+, 9-12 Months,19
31-01-2019,1912,Paediatric Respiratory Medicine,Child,0-15, 6-9 Months,13
31-01-2019,1916,Developmental Paediatrics,Child,0-15, 9-12 Months,5
31-01-2019,2600,General Surgery,Adult,65+, 9-12 Months,23
31-01-2019,2600,General Surgery,Child,0-15, 9-12 Months,7
31-01-2019,5000,General Medicine,Adult,65+, 0-3 Months,4
31-01-2019,5000,General Medicine,Adult,65+, 3-6 Months,2
31-01-2019,7800,Urology,Adult,16-64, 0-3 Months,94
31-01-2019,7800,Urology,Adult,16-64, 6-9 Months,110
31-01-2019,7800,Urology,Adult,16-64,15-18 Months,47
31-01-2019,7800,Urology,Adult,16-64,18 Months +,19
31-01-2019,1100,Haematology,Adult,16-64, 6-9 Months,7
31-01-2019,1100,Haematology,Adult,16-64, 9-12 Months,1
31-01-2019,1300,Neurology,Adult,16-64, 3-6 Months,1
31-01-2019,1800,Orthopaedics,Adult,16-64, 9-12 Months,167
31-01-2019,1800,Orthopaedics,Adult,16-64,18 Months +,451
31-01-2019,1800,Orthopaedics,Adult,65+, 3-6 Months,92
31-01-2019,1800,Orthopaedics,Adult,65+, 6-9 Months,74
31-01-2019,1800,Orthopaedics,Adult,65+,12-15 Months,39
31-01-2019,2500,Rheumatology,Adult,65+, 0-3 Months,20
31-01-2019,2500,Rheumatology,Adult,65+, 6-9 Months,22
31-01-2019,2500,Rheumatology,Adult,65+, 9-12 Months,10
31-01-2019,2500,Rheumatology,Adult,65+,18 Months +,37
31-01-2019,5000,General Medicine,Adult,16-64, 0-3 Months,409
31-01-2019,5000,General Medicine,Adult,16-64, 9-12 Months,137
31-01-2019,5000,General Medicine,Adult,65+, 6-9 Months,78
31-01-2019,7800,Urology,Adult,65+, 0-3 Months,5
31-01-2019,8000,Anaesthetics,Adult,16-64,18 Months +,40
31-01-2019,8000,Anaesthetics,Adult,65+, 0-3 Months,10
31-01-2019,8000,Anaesthetics,Adult,65+, 3-6 Months,6
31-01-2019,8000,Anaesthetics,Adult,65+, 6-9 Months,4
31-01-2019,8000,Anaesthetics,Adult,65+,12-15 Months,3
31-01-2019,100,Cardiology,Adult,65+,15-18 Months,12
31-01-2019,100,Cardiology,Adult,65+,18 Months +,28
31-01-2019,100,Cardiology,Child,0-15, 3-6 Months,1
31-01-2019,400,Endocrinology,Adult,65+, 0-3 Months,18
31-01-2019,400,Endocrinology,Adult,65+, 3-6 Months,13
31-01-2019,400,Endocrinology,Adult,65+, 9-12 Months,11
31-01-2019,402,Diabetes Mellitus,Adult,16-64, 6-9 Months,20
31-01-2019,402,Diabetes Mellitus,Adult,16-64, 9-12 Months,7
31-01-2019,402,Diabetes Mellitus,Adult,65+, 3-6 Months,10
31-01-2019,402,Diabetes Mellitus,Adult,65+,12-15 Months,5
31-01-2019,1100,Haematology,Adult,16-64, 3-6 Months,9
31-01-2019,1100,Haematology,Adult,16-64, 6-9 Months,16
31-01-2019,1100,Haematology,Adult,16-64, 9-12 Months,14
31-01-2019,1100,Haematology,Adult,16-64,12-15 Months,7
31-01-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,248
31-01-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,228
31-01-2019,1503,Gynaecology,Adult,16-64, 9-12 Months,176
31-01-2019,1503,Gynaecology,Adult,16-64,12-15 Months,127
31-01-2019,1503,Gynaecology,Child,0-15,15-18 Months,1
31-01-2019,1700,Ophthalmology,Child,0-15, 9-12 Months,1
31-01-2019,1900,Paediatrics,Child,0-15, 0-3 Months,254
31-01-2019,1900,Paediatrics,Child,0-15, 3-6 Months,139
31-01-2019,1900,Paediatrics,Child,0-15, 6-9 Months,61
31-01-2019,1905,Paed Endocrinology,Child,0-15, 0-3 Months,2
31-01-2019,1912,Paediatric Respiratory Medicine,Child,0-15, 0-3 Months,22
31-01-2019,1912,Paediatric Respiratory Medicine,Child,0-15, 3-6 Months,4
31-01-2019,2600,General Surgery,Adult,16-64,15-18 Months,57
31-01-2019,2600,General Surgery,Adult,65+, 3-6 Months,72
31-01-2019,2600,General Surgery,Adult,65+,12-15 Months,21
31-01-2019,1503,Gynaecology,Adult,65+,15-18 Months,7
31-01-2019,1503,Gynaecology,Child,0-15, 0-3 Months,3
31-01-2019,1700,Ophthalmology,Adult,65+, 0-3 Months,61
31-01-2019,1700,Ophthalmology,Adult,65+, 3-6 Months,47
31-01-2019,1700,Ophthalmology,Adult,65+, 6-9 Months,41
31-01-2019,1700,Ophthalmology,Adult,65+,12-15 Months,49
31-01-2019,1700,Ophthalmology,Adult,65+,15-18 Months,35
31-01-2019,1700,Ophthalmology,Adult,65+,18 Months +,27
31-01-2019,1700,Ophthalmology,Child,0-15, 0-3 Months,2
31-01-2019,1700,Ophthalmology,Child,0-15,18 Months +,1
31-01-2019,1900,Paediatrics,Adult,16-64, 3-6 Months,2
31-01-2019,1900,Paediatrics,Adult,16-64, 6-9 Months,1
31-01-2019,1900,Paediatrics,Child,0-15, 9-12 Months,22
31-01-2019,1916,Developmental Paediatrics,Child,0-15, 0-3 Months,27
31-01-2019,1916,Developmental Paediatrics,Child,0-15, 6-9 Months,9
31-01-2019,2600,General Surgery,Adult,16-64,12-15 Months,111
31-01-2019,2600,General Surgery,Adult,16-64,18 Months +,2
31-01-2019,2600,General Surgery,Adult,65+, 0-3 Months,79
31-01-2019,2600,General Surgery,Adult,65+, 6-9 Months,43
31-01-2019,2600,General Surgery,Adult,65+,15-18 Months,11
31-01-2019,2600,General Surgery,Child,0-15, 0-3 Months,57
31-01-2019,2600,General Surgery,Child,0-15, 3-6 Months,23
31-01-2019,2600,General Surgery,Child,0-15, 6-9 Months,19
31-01-2019,2600,General Surgery,Child,0-15,12-15 Months,13
31-01-2019,7800,Urology,Adult,16-64, 9-12 Months,88
31-01-2019,7800,Urology,Child,0-15, 9-12 Months,13
31-01-2019,8003,Pain Relief,Adult,16-64, 0-3 Months,13
31-01-2019,8003,Pain Relief,Adult,65+, 6-9 Months,1
31-01-2019,600,Otolaryngology (ENT),Adult,16-64,18 Months +,1839
31-01-2019,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,90
31-01-2019,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,89
31-01-2019,600,Otolaryngology (ENT),Adult,65+,12-15 Months,60
31-01-2019,600,Otolaryngology (ENT),Adult,65+,15-18 Months,55
31-01-2019,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,222
31-01-2019,600,Otolaryngology (ENT),Child,0-15,18 Months +,1121
31-01-2019,1100,Haematology,Adult,16-64, 9-12 Months,11
31-01-2019,1100,Haematology,Adult,65+,18 Months +,2
31-01-2019,1503,Gynaecology,Adult,65+, 0-3 Months,7
31-01-2019,1503,Gynaecology,Adult,65+, 3-6 Months,2
31-01-2019,1600,Oncology,Adult,16-64, 0-3 Months,3
31-01-2019,1700,Ophthalmology,Adult,16-64, 9-12 Months,8
31-01-2019,1700,Ophthalmology,Adult,65+, 3-6 Months,28
31-01-2019,1700,Ophthalmology,Adult,65+, 6-9 Months,38
31-01-2019,1700,Ophthalmology,Adult,65+,12-15 Months,6
31-01-2019,1700,Ophthalmology,Child,0-15, 0-3 Months,104
31-01-2019,1700,Ophthalmology,Child,0-15,18 Months +,104
31-01-2019,1800,Orthopaedics,Adult,16-64, 9-12 Months,256
31-01-2019,1800,Orthopaedics,Adult,65+, 6-9 Months,178
31-01-2019,1700,Ophthalmology,Adult,16-64,18 Months +,20
31-01-2019,1800,Orthopaedics,Child,0-15, 0-3 Months,2
31-01-2019,1900,Paediatrics,Adult,16-64, 9-12 Months,1
31-01-2019,1916,Developmental Paediatrics,Child,0-15, 3-6 Months,15
31-01-2019,2600,General Surgery,Adult,16-64, 0-3 Months,367
31-01-2019,2600,General Surgery,Adult,16-64, 3-6 Months,325
31-01-2019,2600,General Surgery,Adult,16-64, 6-9 Months,243
31-01-2019,2600,General Surgery,Adult,16-64, 9-12 Months,148
31-01-2019,2600,General Surgery,Child,0-15,15-18 Months,4
31-01-2019,5000,General Medicine,Child,0-15, 3-6 Months,1
31-01-2019,7800,Urology,Adult,16-64, 3-6 Months,87
31-01-2019,7800,Urology,Adult,16-64,12-15 Months,102
31-01-2019,7800,Urology,Adult,65+,15-18 Months,19
31-01-2019,8003,Pain Relief,Adult,65+, 0-3 Months,7
31-01-2019,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,196
31-01-2019,600,Otolaryngology (ENT),Adult,65+,18 Months +,359
31-01-2019,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,240
31-01-2019,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,191
31-01-2019,600,Otolaryngology (ENT),Child,0-15,12-15 Months,166
31-01-2019,1100,Haematology,Adult,16-64, 3-6 Months,49
31-01-2019,1100,Haematology,Adult,16-64, 6-9 Months,15
31-01-2019,1100,Haematology,Adult,16-64,12-15 Months,11
31-01-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,28
31-01-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,24
31-01-2019,1700,Ophthalmology,Adult,65+,15-18 Months,8
31-01-2019,1700,Ophthalmology,Child,0-15, 3-6 Months,113
31-01-2019,1700,Ophthalmology,Child,0-15, 6-9 Months,118
31-01-2019,1700,Ophthalmology,Child,0-15, 9-12 Months,110
31-01-2019,1700,Ophthalmology,Child,0-15,12-15 Months,109
31-01-2019,1800,Orthopaedics,Adult,16-64,18 Months +,163
31-01-2019,1800,Orthopaedics,Adult,65+, 0-3 Months,193
31-01-2019,1800,Orthopaedics,Adult,65+, 3-6 Months,200
31-01-2019,1800,Orthopaedics,Adult,65+,12-15 Months,71
31-01-2019,1900,Paediatrics,Child,0-15, 0-3 Months,29
31-01-2019,1900,Paediatrics,Child,0-15, 6-9 Months,33
31-01-2019,1900,Paediatrics,Child,0-15, 9-12 Months,13
31-01-2019,2300,Nephrology,Adult,16-64, 3-6 Months,30
31-01-2019,2300,Nephrology,Adult,16-64, 6-9 Months,27
31-01-2019,2300,Nephrology,Adult,16-64,12-15 Months,18
31-01-2019,2300,Nephrology,Adult,65+,15-18 Months,11
31-01-2019,2500,Rheumatology,Adult,65+, 0-3 Months,35
31-01-2019,2500,Rheumatology,Adult,65+, 3-6 Months,48
31-01-2019,2500,Rheumatology,Adult,65+, 6-9 Months,62
31-01-2019,2500,Rheumatology,Adult,65+, 9-12 Months,36
31-01-2019,2500,Rheumatology,Adult,65+,12-15 Months,24
31-01-2019,2500,Rheumatology,Adult,65+,18 Months +,16
31-01-2019,2604,Vascular Surgery,Child,0-15, 6-9 Months,1
31-01-2019,5000,General Medicine,Adult,16-64, 0-3 Months,197
31-01-2019,7800,Urology,Adult,65+, 3-6 Months,60
31-01-2019,7800,Urology,Adult,65+,12-15 Months,35
31-01-2019,7800,Urology,Child,0-15, 0-3 Months,8
31-01-2019,7800,Urology,Child,0-15, 3-6 Months,20
31-01-2019,7800,Urology,Child,0-15, 6-9 Months,23
31-01-2019,7800,Urology,Child,0-15,12-15 Months,9
31-01-2019,7800,Urology,Child,0-15,15-18 Months,3
31-01-2019,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,349
31-01-2019,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,63
31-01-2019,600,Otolaryngology (ENT),Child,0-15, 9-12 Months,268
31-01-2019,1100,Haematology,Adult,16-64, 0-3 Months,57
31-01-2019,1100,Haematology,Adult,16-64,18 Months +,7
31-01-2019,1100,Haematology,Adult,65+, 3-6 Months,25
31-01-2019,1100,Haematology,Adult,65+, 6-9 Months,13
31-01-2019,1100,Haematology,Adult,65+,12-15 Months,7
31-01-2019,1100,Haematology,Adult,65+,15-18 Months,10
31-01-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,1
31-01-2019,1700,Ophthalmology,Adult,16-64, 0-3 Months,31
31-01-2019,1700,Ophthalmology,Adult,16-64, 6-9 Months,19
31-01-2019,1700,Ophthalmology,Adult,16-64,15-18 Months,7
31-01-2019,1700,Ophthalmology,Adult,65+, 9-12 Months,13
31-01-2019,1700,Ophthalmology,Child,0-15,15-18 Months,65
31-01-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,467
31-01-2019,1800,Orthopaedics,Adult,16-64, 3-6 Months,427
31-01-2019,1800,Orthopaedics,Adult,16-64, 6-9 Months,341
31-01-2019,1800,Orthopaedics,Adult,16-64,12-15 Months,105
31-01-2019,1800,Orthopaedics,Adult,16-64,15-18 Months,53
31-01-2019,1800,Orthopaedics,Adult,65+, 9-12 Months,111
31-01-2019,1800,Orthopaedics,Child,0-15, 3-6 Months,48
31-01-2019,1800,Orthopaedics,Child,0-15,12-15 Months,3
31-01-2019,1800,Orthopaedics,Child,0-15,15-18 Months,1
31-01-2019,2300,Nephrology,Adult,16-64, 0-3 Months,40
31-01-2019,2300,Nephrology,Adult,16-64,15-18 Months,19
31-01-2019,2300,Nephrology,Adult,65+, 3-6 Months,28
31-01-2019,2300,Nephrology,Adult,65+, 6-9 Months,22
31-01-2019,2300,Nephrology,Adult,65+,12-15 Months,10
31-01-2019,2500,Rheumatology,Adult,16-64, 0-3 Months,128
31-01-2019,2500,Rheumatology,Adult,16-64, 3-6 Months,164
31-01-2019,2500,Rheumatology,Adult,16-64, 6-9 Months,143
31-01-2019,2500,Rheumatology,Adult,16-64,12-15 Months,130
31-01-2019,2500,Rheumatology,Adult,16-64,15-18 Months,70
31-01-2019,2500,Rheumatology,Adult,16-64,18 Months +,44
31-01-2019,2500,Rheumatology,Child,0-15, 6-9 Months,1
31-01-2019,2604,Vascular Surgery,Adult,16-64, 0-3 Months,44
31-01-2019,2604,Vascular Surgery,Adult,16-64, 3-6 Months,27
31-01-2019,2604,Vascular Surgery,Adult,16-64, 6-9 Months,30
31-01-2019,2604,Vascular Surgery,Adult,65+, 9-12 Months,10
31-01-2019,5000,General Medicine,Adult,16-64,18 Months +,259
31-01-2019,5000,General Medicine,Adult,65+, 0-3 Months,115
