Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
31-01-2020,7900,Clinical Immunology,Child,0-15, 9-12 Months,150
31-01-2020,7900,Clinical Immunology,Child,16-64, 9-12 Months,2
31-01-2020,8800,Immunology,Child,0-15,18 Months +,170
31-01-2020,8800,Immunology,Child,16-64,12-15 Months,2
31-01-2020,8800,Immunology,Child,16-64,18 Months +,7
31-01-2020,100,Cardiology,Adult,16-64, 9-12 Months,89
31-01-2020,100,Cardiology,Adult,16-64,18 Months +,189
31-01-2020,100,Cardiology,Adult,65+, 0-3 Months,67
31-01-2020,300,Dermatology,Adult,16-64, 3-6 Months,204
31-01-2020,300,Dermatology,Adult,16-64, 6-9 Months,144
31-01-2020,300,Dermatology,Adult,16-64,12-15 Months,46
31-01-2020,300,Dermatology,Adult,16-64,15-18 Months,34
31-01-2020,1100,Haematology,Adult,16-64, 9-12 Months,11
31-01-2020,1300,Neurology,Adult,65+,18 Months +,13
31-01-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,144
31-01-2020,1800,Orthopaedics,Adult,65+,15-18 Months,49
31-01-2020,1800,Orthopaedics,Adult,65+,18 Months +,154
31-01-2020,2500,Rheumatology,Adult,16-64, 9-12 Months,25
31-01-2020,2500,Rheumatology,Adult,65+,12-15 Months,10
31-01-2020,2500,Rheumatology,Adult,65+,18 Months +,57
31-01-2020,300,Dermatology,Adult,16-64, 3-6 Months,495
31-01-2020,300,Dermatology,Adult,16-64,15-18 Months,147
31-01-2020,300,Dermatology,Adult,65+, 9-12 Months,145
31-01-2020,400,Endocrinology,Adult,16-64, 3-6 Months,77
31-01-2020,400,Endocrinology,Adult,16-64, 6-9 Months,51
31-01-2020,400,Endocrinology,Adult,16-64,12-15 Months,20
31-01-2020,400,Endocrinology,Adult,16-64,15-18 Months,3
31-01-2020,400,Endocrinology,Adult,65+, 9-12 Months,2
31-01-2020,402,Diabetes Mellitus,Adult,65+, 0-3 Months,23
31-01-2020,402,Diabetes Mellitus,Adult,65+, 3-6 Months,17
31-01-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,242
31-01-2020,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,22
31-01-2020,600,Otolaryngology (ENT),Adult,65+,15-18 Months,12
31-01-2020,700,Gastro-Enterology,Adult,16-64, 9-12 Months,5
31-01-2020,900,Geriatric Medicine,Adult,16-64, 3-6 Months,9
31-01-2020,900,Geriatric Medicine,Adult,65+, 9-12 Months,1
31-01-2020,1100,Haematology,Adult,16-64, 9-12 Months,19
31-01-2020,1300,Neurology,Adult,16-64, 9-12 Months,6
31-01-2020,1503,Gynaecology,Adult,65+, 0-3 Months,25
31-01-2020,1700,Ophthalmology,Adult,65+, 0-3 Months,18
31-01-2020,1800,Orthopaedics,Adult,16-64, 9-12 Months,149
31-01-2020,1800,Orthopaedics,Adult,16-64,18 Months +,92
31-01-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,163
31-01-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,146
31-01-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,110
31-01-2020,1800,Orthopaedics,Adult,65+,12-15 Months,64
31-01-2020,2000,Plastic Surgery,Adult,0-15, 3-6 Months,1
31-01-2020,2000,Plastic Surgery,Adult,0-15, 6-9 Months,2
31-01-2020,2000,Plastic Surgery,Adult,16-64,15-18 Months,33
31-01-2020,2000,Plastic Surgery,Adult,65+, 9-12 Months,20
31-01-2020,2003,Maxillo-Facial,Adult,0-15, 0-3 Months,140
31-01-2020,2003,Maxillo-Facial,Adult,0-15, 3-6 Months,31
31-01-2020,2003,Maxillo-Facial,Adult,0-15, 6-9 Months,20
31-01-2020,2003,Maxillo-Facial,Adult,0-15,12-15 Months,8
31-01-2020,2003,Maxillo-Facial,Adult,0-15,15-18 Months,4
31-01-2020,2003,Maxillo-Facial,Adult,0-15,18 Months +,17
31-01-2020,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,189
31-01-2020,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,172
31-01-2020,2003,Maxillo-Facial,Adult,16-64,12-15 Months,158
31-01-2020,2003,Maxillo-Facial,Adult,16-64,15-18 Months,49
31-01-2020,2003,Maxillo-Facial,Adult,65+, 9-12 Months,10
31-01-2020,2300,Nephrology,Adult,16-64,18 Months +,1
31-01-2020,2300,Nephrology,Adult,65+, 0-3 Months,24
31-01-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,186
31-01-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,117
31-01-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,14
31-01-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,14
31-01-2020,2500,Rheumatology,Adult,65+, 0-3 Months,44
31-01-2020,2500,Rheumatology,Adult,65+,15-18 Months,1
31-01-2020,2600,General Surgery,Adult,16-64, 0-3 Months,1350
31-01-2020,2600,General Surgery,Adult,16-64, 6-9 Months,363
31-01-2020,2600,General Surgery,Adult,16-64,15-18 Months,54
31-01-2020,2600,General Surgery,Adult,16-64,18 Months +,315
31-01-2020,2600,General Surgery,Adult,16-64, 3-6 Months,74
31-01-2020,2600,General Surgery,Adult,65+, 0-3 Months,94
31-01-2020,2600,General Surgery,Adult,65+, 6-9 Months,1
31-01-2020,2600,General Surgery,Child,0-15, 6-9 Months,1
31-01-2020,5000,General Medicine,Adult,16-64, 9-12 Months,93
31-01-2020,5000,General Medicine,Adult,16-64,15-18 Months,33
31-01-2020,8000,Anaesthetics,Adult,16-64, 0-3 Months,21
31-01-2020,8000,Anaesthetics,Adult,16-64, 3-6 Months,11
31-01-2020,8000,Anaesthetics,Adult,16-64, 6-9 Months,13
31-01-2020,8000,Anaesthetics,Adult,16-64,12-15 Months,6
31-01-2020,8000,Anaesthetics,Adult,16-64,15-18 Months,3
31-01-2020,8000,Anaesthetics,Adult,65+, 9-12 Months,2
31-01-2020,100,Cardiology,Adult,16-64, 6-9 Months,34
31-01-2020,100,Cardiology,Adult,16-64,15-18 Months,36
31-01-2020,400,Endocrinology,Adult,65+, 0-3 Months,15
31-01-2020,400,Endocrinology,Adult,65+, 6-9 Months,10
31-01-2020,402,Diabetes Mellitus,Adult,16-64, 3-6 Months,31
31-01-2020,402,Diabetes Mellitus,Adult,16-64,12-15 Months,7
31-01-2020,402,Diabetes Mellitus,Adult,65+, 9-12 Months,4
31-01-2020,1100,Haematology,Adult,16-64, 0-3 Months,21
31-01-2020,1100,Haematology,Adult,16-64, 3-6 Months,18
31-01-2020,1100,Haematology,Adult,16-64,12-15 Months,8
31-01-2020,1100,Haematology,Adult,65+, 9-12 Months,3
31-01-2020,1100,Haematology,Adult,65+,15-18 Months,2
31-01-2020,1503,Gynaecology,Adult,16-64, 9-12 Months,181
31-01-2020,1503,Gynaecology,Adult,65+,18 Months +,8
31-01-2020,1503,Gynaecology,Child,0-15, 9-12 Months,5
31-01-2020,1700,Ophthalmology,Adult,65+, 9-12 Months,18
31-01-2020,1900,Paediatrics,Child,0-15, 0-3 Months,251
31-01-2020,1900,Paediatrics,Child,0-15, 6-9 Months,84
31-01-2020,1912,Paediatric Respiratory Medicine,Adult,16-64, 0-3 Months,2
31-01-2020,1916,Developmental Paediatrics,Child,0-15, 9-12 Months,5
31-01-2020,2600,General Surgery,Adult,16-64, 9-12 Months,140
31-01-2020,2600,General Surgery,Child,0-15, 9-12 Months,7
31-01-2020,5000,General Medicine,Adult,16-64, 0-3 Months,16
31-01-2020,5000,General Medicine,Adult,65+, 3-6 Months,5
31-01-2020,5000,General Medicine,Adult,65+, 6-9 Months,1
31-01-2020,7800,Urology,Adult,16-64, 0-3 Months,119
31-01-2020,7800,Urology,Adult,16-64, 6-9 Months,65
31-01-2020,7800,Urology,Adult,16-64,12-15 Months,48
31-01-2020,7800,Urology,Adult,16-64,15-18 Months,64
31-01-2020,7800,Urology,Child,0-15, 6-9 Months,10
31-01-2020,7800,Urology,Child,0-15,15-18 Months,16
31-01-2020,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,362
31-01-2020,600,Otolaryngology (ENT),Child,0-15, 9-12 Months,285
31-01-2020,1100,Haematology,Adult,16-64, 0-3 Months,76
31-01-2020,1100,Haematology,Adult,65+, 6-9 Months,13
31-01-2020,1100,Haematology,Child,0-15, 0-3 Months,1
31-01-2020,1100,Haematology,Child,0-15, 6-9 Months,1
31-01-2020,2600,General Surgery,Adult,65+, 3-6 Months,75
31-01-2020,2600,General Surgery,Adult,65+,12-15 Months,15
31-01-2020,2604,Vascular Surgery,Adult,16-64,18 Months +,2
31-01-2020,2604,Vascular Surgery,Adult,65+, 0-3 Months,122
31-01-2020,2604,Vascular Surgery,Adult,65+, 3-6 Months,120
31-01-2020,2604,Vascular Surgery,Adult,65+, 6-9 Months,35
31-01-2020,2604,Vascular Surgery,Adult,65+,12-15 Months,18
31-01-2020,2604,Vascular Surgery,Adult,65+,15-18 Months,2
31-01-2020,6700,Clinical (Medical) Genetics,Adult,65+, 0-3 Months,97
31-01-2020,7800,Urology,Adult,16-64, 9-12 Months,36
31-01-2020,7800,Urology,Adult,65+,18 Months +,273
31-01-2020,7900,Clinical Immunology,Adult,65+, 0-3 Months,31
31-01-2020,8003,Pain Relief,Adult,16-64, 3-6 Months,125
31-01-2020,8003,Pain Relief,Adult,16-64, 6-9 Months,114
31-01-2020,8003,Pain Relief,Adult,16-64,12-15 Months,1
31-01-2020,1503,Gynaecology,Adult,65+, 9-12 Months,29
31-01-2020,1503,Gynaecology,Adult,65+,18 Months +,5
31-01-2020,100,Cardiology,Adult,65+, 0-3 Months,195
31-01-2020,100,Cardiology,Adult,65+, 6-9 Months,32
31-01-2020,100,Cardiology,Adult,65+,12-15 Months,5
31-01-2020,100,Cardiology,Adult,65+,15-18 Months,2
31-01-2020,100,Cardiology,Adult,65+,18 Months +,1
31-01-2020,300,Dermatology,Adult,16-64, 3-6 Months,366
31-01-2020,300,Dermatology,Adult,65+, 9-12 Months,54
31-01-2020,400,Endocrinology,Adult,16-64, 3-6 Months,144
31-01-2020,400,Endocrinology,Adult,16-64, 6-9 Months,58
31-01-2020,400,Endocrinology,Adult,16-64,12-15 Months,20
31-01-2020,400,Endocrinology,Adult,16-64,15-18 Months,13
31-01-2020,400,Endocrinology,Adult,65+, 9-12 Months,12
31-01-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,335
31-01-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,315
31-01-2020,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,300
31-01-2020,600,Otolaryngology (ENT),Adult,65+,15-18 Months,64
31-01-2020,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,2
31-01-2020,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,2
31-01-2020,700,Gastro-Enterology,Adult,16-64, 9-12 Months,130
31-01-2020,1100,Haematology,Adult,16-64, 9-12 Months,53
31-01-2020,1100,Haematology,Adult,65+,18 Months +,23
31-01-2020,1300,Neurology,Adult,16-64, 9-12 Months,214
31-01-2020,1300,Neurology,Adult,65+,18 Months +,159
31-01-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,338
31-01-2020,1503,Gynaecology,Adult,16-64,12-15 Months,117
31-01-2020,1503,Gynaecology,Adult,16-64,18 Months +,1053
31-01-2020,1503,Gynaecology,Adult,65+,15-18 Months,18
31-01-2020,1503,Gynaecology,Child,0-15, 3-6 Months,1
31-01-2020,1503,Gynaecology,Child,0-15, 6-9 Months,1
31-01-2020,1700,Ophthalmology,Adult,16-64, 6-9 Months,34
31-01-2020,1700,Ophthalmology,Adult,16-64,18 Months +,6
31-01-2020,1700,Ophthalmology,Adult,65+, 3-6 Months,30
31-01-2020,1700,Ophthalmology,Adult,65+,12-15 Months,1
31-01-2020,1700,Ophthalmology,Adult,65+,15-18 Months,12
31-01-2020,1600,Oncology,Adult,65+, 0-3 Months,2
31-01-2020,1600,Oncology,Adult,65+, 6-9 Months,3
31-01-2020,1700,Ophthalmology,Adult,65+, 9-12 Months,11
31-01-2020,1700,Ophthalmology,Child,0-15, 9-12 Months,11
31-01-2020,1800,Orthopaedics,Adult,16-64, 3-6 Months,650
31-01-2020,1800,Orthopaedics,Adult,16-64,12-15 Months,148
31-01-2020,1800,Orthopaedics,Adult,65+, 9-12 Months,188
31-01-2020,1900,Paediatrics,Child,0-15, 3-6 Months,36
31-01-2020,1900,Paediatrics,Child,0-15, 6-9 Months,14
31-01-2020,2300,Nephrology,Adult,16-64, 0-3 Months,31
31-01-2020,2300,Nephrology,Adult,16-64, 3-6 Months,29
31-01-2020,2300,Nephrology,Adult,16-64,12-15 Months,12
31-01-2020,2300,Nephrology,Adult,16-64,15-18 Months,16
31-01-2020,2300,Nephrology,Adult,65+, 6-9 Months,13
31-01-2020,2300,Nephrology,Adult,65+, 9-12 Months,12
31-01-2020,2500,Rheumatology,Adult,16-64, 0-3 Months,157
31-01-2020,2500,Rheumatology,Adult,16-64, 3-6 Months,178
31-01-2020,2500,Rheumatology,Adult,16-64, 6-9 Months,170
31-01-2020,2500,Rheumatology,Adult,16-64,12-15 Months,101
31-01-2020,2500,Rheumatology,Adult,16-64,15-18 Months,117
31-01-2020,2500,Rheumatology,Child,0-15, 6-9 Months,1
31-01-2020,2604,Vascular Surgery,Adult,65+, 9-12 Months,51
31-01-2020,5000,General Medicine,Adult,16-64,18 Months +,223
31-01-2020,5000,General Medicine,Adult,65+, 3-6 Months,76
31-01-2020,5000,General Medicine,Adult,65+, 6-9 Months,55
31-01-2020,5000,General Medicine,Adult,65+,12-15 Months,27
31-01-2020,5000,General Medicine,Adult,65+,15-18 Months,37
31-01-2020,5000,General Medicine,Child,0-15, 0-3 Months,1
31-01-2020,100,Cardiology,Adult,16-64, 3-6 Months,195
31-01-2020,300,Dermatology,Adult,0-15, 9-12 Months,1
31-01-2020,300,Dermatology,Adult,65+, 0-3 Months,291
31-01-2020,300,Dermatology,Adult,65+, 6-9 Months,199
31-01-2020,300,Dermatology,Adult,65+,12-15 Months,111
31-01-2020,300,Dermatology,Adult,65+,15-18 Months,51
31-01-2020,400,Endocrinology,Adult,65+, 0-3 Months,31
31-01-2020,402,Diabetes Mellitus,Adult,16-64, 6-9 Months,39
31-01-2020,402,Diabetes Mellitus,Adult,65+, 9-12 Months,4
31-01-2020,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,18
31-01-2020,600,Otolaryngology (ENT),Adult,65+,18 Months +,15
31-01-2020,700,Gastro-Enterology,Adult,16-64, 0-3 Months,466
31-01-2020,700,Gastro-Enterology,Adult,65+, 3-6 Months,33
31-01-2020,700,Gastro-Enterology,Adult,65+, 6-9 Months,17
31-01-2020,900,Geriatric Medicine,Adult,65+, 0-3 Months,187
31-01-2020,900,Geriatric Medicine,Adult,65+, 3-6 Months,32
31-01-2020,1100,Haematology,Adult,0-15, 0-3 Months,4
31-01-2020,1100,Haematology,Adult,16-64, 0-3 Months,247
31-01-2020,1100,Haematology,Adult,16-64, 3-6 Months,147
31-01-2020,1100,Haematology,Adult,16-64, 6-9 Months,30
31-01-2020,1100,Haematology,Adult,16-64,12-15 Months,2
31-01-2020,1300,Neurology,Adult,16-64, 0-3 Months,333
31-01-2020,1300,Neurology,Adult,16-64, 6-9 Months,14
31-01-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,767
31-01-2020,1800,Orthopaedics,Adult,16-64,18 Months +,557
31-01-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,284
31-01-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,199
31-01-2020,1800,Orthopaedics,Adult,65+,12-15 Months,81
31-01-2020,1800,Orthopaedics,Adult,65+,15-18 Months,50
31-01-2020,1800,Orthopaedics,Child,0-15, 0-3 Months,1
31-01-2020,1800,Orthopaedics,Child,0-15,18 Months +,2
31-01-2020,2100,Psychiatry,Adult,65+, 0-3 Months,1
31-01-2020,2300,Nephrology,Adult,16-64, 9-12 Months,3
31-01-2020,2300,Nephrology,Adult,65+, 0-3 Months,45
31-01-2020,2300,Nephrology,Adult,65+, 3-6 Months,19
31-01-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,155
31-01-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,85
31-01-2020,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,59
31-01-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,40
31-01-2020,2400,Respiratory Medicine,Adult,65+, 9-12 Months,29
31-01-2020,2400,Respiratory Medicine,Adult,65+,15-18 Months,18
31-01-2020,2500,Rheumatology,Adult,65+, 0-3 Months,42
31-01-2020,2600,General Surgery,Adult,16-64, 0-3 Months,355
31-01-2020,2600,General Surgery,Adult,16-64, 6-9 Months,163
31-01-2020,2600,General Surgery,Adult,16-64,15-18 Months,75
31-01-2020,2604,Vascular Surgery,Adult,16-64, 0-3 Months,94
31-01-2020,2604,Vascular Surgery,Adult,16-64,18 Months +,46
31-01-2020,2604,Vascular Surgery,Adult,65+, 3-6 Months,60
31-01-2020,2604,Vascular Surgery,Adult,65+, 6-9 Months,63
31-01-2020,2604,Vascular Surgery,Adult,65+,12-15 Months,20
31-01-2020,2604,Vascular Surgery,Child,0-15, 0-3 Months,1
31-01-2020,3000,Rehabilitation Medicine,Adult,16-64, 3-6 Months,2
31-01-2020,6200,Clinical Neurophysiology,Adult,16-64, 9-12 Months,145
31-01-2020,7300,Palliative Medicine,Adult,65+, 0-3 Months,4
31-01-2020,7800,Urology,Adult,65+, 0-3 Months,194
31-01-2020,7800,Urology,Adult,65+,15-18 Months,50
31-01-2020,7800,Urology,Adult,65+,18 Months +,577
31-01-2020,8003,Pain Relief,Adult,16-64, 3-6 Months,119
31-01-2020,8003,Pain Relief,Adult,16-64, 6-9 Months,138
31-01-2020,8003,Pain Relief,Adult,16-64,12-15 Months,101
31-01-2020,8003,Pain Relief,Adult,16-64,15-18 Months,89
31-01-2020,8400,Chemical Pathology,Adult,16-64, 9-12 Months,11
31-01-2020,100,Cardiology,Adult,16-64, 0-3 Months,109
31-01-2020,100,Cardiology,Adult,16-64, 3-6 Months,91
31-01-2020,100,Cardiology,Adult,65+, 6-9 Months,83
31-01-2020,400,Endocrinology,Adult,16-64, 9-12 Months,145
31-01-2020,400,Endocrinology,Adult,65+, 0-3 Months,22
31-01-2020,400,Endocrinology,Adult,65+,18 Months +,52
31-01-2020,402,Diabetes Mellitus,Adult,16-64, 3-6 Months,25
31-01-2020,402,Diabetes Mellitus,Adult,16-64, 6-9 Months,21
31-01-2020,402,Diabetes Mellitus,Adult,16-64,12-15 Months,3
31-01-2020,402,Diabetes Mellitus,Adult,16-64,15-18 Months,6
31-01-2020,700,Gastro-Enterology,Adult,65+, 0-3 Months,10
31-01-2020,700,Gastro-Enterology,Adult,65+, 3-6 Months,8
31-01-2020,1600,Oncology,Adult,65+, 0-3 Months,11
31-01-2020,1700,Ophthalmology,Adult,16-64, 6-9 Months,1
31-01-2020,1800,Orthopaedics,Adult,16-64, 6-9 Months,217
31-01-2020,1800,Orthopaedics,Adult,16-64,15-18 Months,64
31-01-2020,2000,Plastic Surgery,Adult,16-64, 0-3 Months,280
31-01-2020,2000,Plastic Surgery,Adult,16-64,18 Months +,326
31-01-2020,2000,Plastic Surgery,Adult,65+, 3-6 Months,47
31-01-2020,2000,Plastic Surgery,Adult,65+, 6-9 Months,24
31-01-2020,2000,Plastic Surgery,Adult,65+,12-15 Months,11
31-01-2020,2000,Plastic Surgery,Adult,65+,15-18 Months,4
31-01-2020,2003,Maxillo-Facial,Adult,0-15, 9-12 Months,14
31-01-2020,2003,Maxillo-Facial,Adult,65+, 0-3 Months,21
31-01-2020,2003,Maxillo-Facial,Adult,65+, 6-9 Months,21
31-01-2020,2003,Maxillo-Facial,Adult,65+,18 Months +,23
31-01-2020,2100,Psychiatry,Adult,16-64, 0-3 Months,79
31-01-2020,2100,Psychiatry,Adult,16-64, 3-6 Months,17
31-01-2020,2300,Nephrology,Adult,16-64, 3-6 Months,5
31-01-2020,2300,Nephrology,Adult,16-64, 6-9 Months,2
31-01-2020,2400,Respiratory Medicine,Adult,65+,18 Months +,3
31-01-2020,2500,Rheumatology,Adult,16-64, 3-6 Months,83
31-01-2020,2500,Rheumatology,Adult,16-64, 6-9 Months,60
31-01-2020,2500,Rheumatology,Adult,16-64,12-15 Months,5
31-01-2020,2500,Rheumatology,Adult,16-64,15-18 Months,1
31-01-2020,2500,Rheumatology,Adult,65+, 9-12 Months,7
31-01-2020,2600,General Surgery,Adult,0-15, 3-6 Months,3
31-01-2020,2600,General Surgery,Adult,16-64, 9-12 Months,415
31-01-2020,2600,General Surgery,Adult,65+,18 Months +,18
31-01-2020,2604,Vascular Surgery,Adult,16-64, 6-9 Months,130
31-01-2020,5000,General Medicine,Adult,16-64, 0-3 Months,139
31-01-2020,5000,General Medicine,Adult,65+, 6-9 Months,3
31-01-2020,6700,Clinical (Medical) Genetics,Adult,16-64, 3-6 Months,276
31-01-2020,6700,Clinical (Medical) Genetics,Adult,16-64, 6-9 Months,154
31-01-2020,6700,Clinical (Medical) Genetics,Adult,16-64,12-15 Months,2
31-01-2020,7300,Palliative Medicine,Adult,65+, 0-3 Months,7
31-01-2020,7600,Cardio-Thoracic Surgery,Adult,16-64, 0-3 Months,13
31-01-2020,7800,Urology,Adult,16-64, 0-3 Months,218
31-01-2020,7800,Urology,Adult,16-64, 3-6 Months,150
31-01-2020,7800,Urology,Adult,16-64,12-15 Months,47
31-01-2020,7800,Urology,Adult,16-64,15-18 Months,52
31-01-2020,7800,Urology,Adult,65+, 9-12 Months,32
31-01-2020,7900,Clinical Immunology,Adult,0-15, 0-3 Months,1
31-01-2020,7900,Clinical Immunology,Adult,16-64, 3-6 Months,219
31-01-2020,7900,Clinical Immunology,Adult,16-64, 6-9 Months,87
31-01-2020,7900,Clinical Immunology,Adult,16-64,12-15 Months,103
31-01-2020,7900,Clinical Immunology,Adult,16-64,15-18 Months,70
31-01-2020,7900,Clinical Immunology,Adult,65+, 9-12 Months,17
31-01-2020,8003,Pain Relief,Adult,16-64, 9-12 Months,56
31-01-2020,8003,Pain Relief,Adult,65+, 0-3 Months,61
31-01-2020,400,Endocrinology,Adult,16-64, 3-6 Months,7
31-01-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,524
31-01-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,435
31-01-2020,1503,Gynaecology,Adult,16-64,12-15 Months,189
31-01-2020,700,Gastro-Enterology,Adult,65+, 6-9 Months,4
31-01-2020,900,Geriatric Medicine,Adult,65+, 0-3 Months,97
31-01-2020,900,Geriatric Medicine,Adult,65+,18 Months +,1
31-01-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,8
31-01-2020,1503,Gynaecology,Adult,16-64,12-15 Months,5
31-01-2020,1503,Gynaecology,Adult,65+, 9-12 Months,3
31-01-2020,1700,Ophthalmology,Adult,16-64, 3-6 Months,1
31-01-2020,1800,Orthopaedics,Adult,0-15, 0-3 Months,5
31-01-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,57
31-01-2020,2100,Psychiatry,Adult,16-64, 0-3 Months,3
31-01-2020,2100,Psychiatry,Adult,65+, 3-6 Months,1
31-01-2020,2100,Psychiatry,Adult,65+, 6-9 Months,2
31-01-2020,2600,General Surgery,Adult,16-64, 9-12 Months,23
31-01-2020,2604,Vascular Surgery,Adult,16-64, 3-6 Months,26
31-01-2020,2604,Vascular Surgery,Adult,16-64, 6-9 Months,11
31-01-2020,7800,Urology,Adult,16-64, 0-3 Months,85
31-01-2020,300,Dermatology,Adult,16-64,18 Months +,521
31-01-2020,300,Dermatology,Adult,65+, 0-3 Months,17
31-01-2020,1100,Haematology,Adult,16-64, 3-6 Months,32
31-01-2020,1100,Haematology,Adult,16-64, 6-9 Months,27
31-01-2020,1100,Haematology,Adult,16-64,12-15 Months,13
31-01-2020,1100,Haematology,Adult,16-64,15-18 Months,12
31-01-2020,1300,Neurology,Adult,16-64, 0-3 Months,20
31-01-2020,1300,Neurology,Adult,16-64, 3-6 Months,19
31-01-2020,1300,Neurology,Adult,16-64, 6-9 Months,22
31-01-2020,1300,Neurology,Adult,16-64,12-15 Months,12
31-01-2020,1300,Neurology,Adult,16-64,15-18 Months,6
31-01-2020,1503,Gynaecology,Adult,16-64, 9-12 Months,106
31-01-2020,1503,Gynaecology,Adult,65+, 0-3 Months,28
31-01-2020,1503,Gynaecology,Adult,65+,18 Months +,6
31-01-2020,1800,Orthopaedics,Adult,16-64, 9-12 Months,4
31-01-2020,1800,Orthopaedics,Child,0-15, 9-12 Months,1
31-01-2020,1900,Paediatrics,Adult,16-64, 0-3 Months,3
31-01-2020,1900,Paediatrics,Child,0-15, 0-3 Months,236
31-01-2020,1900,Paediatrics,Child,0-15, 3-6 Months,126
31-01-2020,1900,Paediatrics,Child,0-15,15-18 Months,1
31-01-2020,2600,General Surgery,Adult,16-64, 9-12 Months,86
31-01-2020,5000,General Medicine,Adult,16-64, 0-3 Months,550
31-01-2020,5000,General Medicine,Adult,16-64, 3-6 Months,412
31-01-2020,5000,General Medicine,Adult,16-64,12-15 Months,180
